,account_uuid,premium
1642,bd3c1979-76b6-458f-965e-ac346b8aad26,2423.0
1643,bd4f0ed2-7720-48ec-896f-c136fc3b6adf,350.0
1644,bd6b9de6-93312-802e-baf30-edd16914ed,850.0
1645,bd883335-a67f-41f3-8904-58283197b885,1000.0
1646,bd8a5e25-ebbbf-d665-f8c78-38f9487848,550.0
1647,bd9b0337-b8b8d-324e-c0a92-12648a89e5,652.0
1648,bd9ec99d-530a-4e91-8d62-3fc9736917a5,530.0
1649,be6ea5a0-da538-bfec-0b344-1a66d50231,586.0
1650,be7d0523-7f5cc-6344-79abe-f74218558d,950.0
1651,be9dd7a8-04889-66dc-66bf8-9cb521bbda,1178.0
1652,beeb6d18-bb9a-4da0-af24-d159ffa984af,500.0
1653,bf08c076-bb39c-fdbc-3468f-85e2e9a758,1000.0
1654,bf32afba-b094e-8767-873ad-6d9844b310,260.91
1655,bf43e29e-6263-4eeb-b912-a7e6c7bc0b41,350.0
1656,bf45c1e5-ae76-4884-b7c3-6ce132ed264b,1890.0
1657,bf65cfe9-c58de-3806-39ea6-7d269c1530,7794.0
1658,bf68dd36-7dc94-0f5d-ebad4-19c0cdcdc7,2442.0
1659,bf71fda7-43dd-4f39-93ff-e2bce58149bd,1454.5
1660,bf721895-d669-4cd7-b2e3-d66c92486866,7337.0
1661,bfbc6faa-a317-40e7-a0be-d765bcfbeccf,3567.0
1662,bfc091d8-196e5-75bf-7c3b1-275ec863fa,722.0
1663,bfc8ffd2-ee3f7-0231-c9b7b-e30c55978e,495.0
1664,bfd1f6e0-0aa0-4cc4-8c0b-e8a37994d5cf,1075.0
1665,bfe2c073-f45fd-55eb-b26eb-6df2ea5c93,1295.0
1666,bfe38733-b672d-34d2-2202a-d579dc1e49,1064.0
1667,bfff2804-17db-410f-b9d4-fe3856575bb2,4603.0
1668,c007775c-9707e-b944-641f4-a5e3f09150,775.0
1669,c01832cf-24a5d-49c4-b77f6-0f0c6da17a,544.0
1670,c04b4d0f-2ea2c-934d-1372f-b46cb684f4,1479.83
1671,c051405e-b9193-3a40-2eca5-71ead20724,2246.0
1672,c0761f77-7caec-8f64-4e275-257e0532d0,680.0
1673,c08fbee8-6a1c1-6066-ed18f-71bb6cacea,15544.0
1674,c0d6ea70-0c809-edbe-1a119-f1a13badac,773.0
1675,c0e70d2f-0e974-fb2a-3885c-e5ee000cad,760.0
1676,c10c2056-80099-ab4c-74a0a-04de6a23e0,1289.0
1677,c13005fb-d6dc-47f4-a180-1c4951c0db02,9243.0
1678,c1476e58-06db-4feb-86f4-ec715fb4c33d,374.0
1679,c152d329-73b78-7d36-814a8-b518dc7082,470.0
1680,c157cf25-3c93a-0d31-842af-ad003f79ca,500.0
1681,c1839a85-b5f5-4fb4-aae3-27688361fa4a,636.0
1682,c1a2015f-3f3b-404f-8f85-fde1f4db8a47,1420.0
1683,c1b3950a-7124e-bbac-c0b10-da1f5dca72,3463.0
1684,c1b599bf-83354-b808-fb573-21f1675053,844.0
1685,c1bba3d5-de47-48c4-9985-1bf492f81211,3360.0
1686,c1ebfd63-a8e1-4b75-a191-27a6b836f648,3005.0
1687,c22ccc61-46d0-4f77-ac07-fba724569f57,4648.0
1688,c24614f1-01ad3-4065-4f1bb-1b2fe10ba1,1850.0
1689,c25fbb2b-4b94c-9f7e-51abb-8ba4171f02,2257.0
1690,c29a1928-2ad13-9597-7101b-282bb7d91e,480.0
1691,c2cc5c72-f6e68-b270-61064-b8cce446a3,500.0
1692,c31d61c9-faccd-91d9-b428d-31799955fb,350.0
1693,c3232cba-8df3b-2f8f-c73bf-2a65a03313,778.0
1694,c35cf4a3-9c7f-477f-8125-7e7e9e77e6ab,844.0
1695,c36f2735-b7969-e41d-f79f7-8da3388409,2431.08
1696,c3969f53-706af-a2bf-a2d2c-88a1f258ea,500.0
1697,c3a10608-5b702-6f65-cb95d-daf02116d2,1003.56
1698,c41023e3-0aa4-4e07-89e8-3a2d88499996,1350.0
1699,c4866a70-71cc-4108-9cca-58da1ad4e46e,779.0
1700,c5028c3d-c2d7-4180-ae27-e0727442b2de,1758.0
1701,c56248f9-14001-c3df-7e460-af73d9ebe9,632.0
1702,c5b6cae8-4e4d2-662a-eec9e-259c8f5ffd,1101.0
1703,c5c5559f-62e1a-646a-96ba4-5737275920,9258.53
1704,c5ff690e-9f5b-4900-a7b5-48d453de7d1d,493.0
1705,c600cb58-75e2-430c-b89e-51daf40d44cc,1099.0
1706,c645af44-28a1-440e-af13-8d6fc2c5b3ea,1802.0
1707,c6472a09-2b86-4a79-9e24-444c7dc6e3d5,9383.0
1708,c66b726e-4ff5b-4ed5-05daf-ab7d91c007,2927.0
1709,c68718e8-2151a-bffb-656f9-c16d4e3b84,756.0
1710,c6880c50-4b1c8-84a9-5eab9-d5e41ca75d,8045.73
1711,c6ad3af3-66697-55ea-97caf-2a2404e9de,1767.0
1712,c6af13bd-7e2ed-ee11-9b40f-b448dc5da6,500.0
1713,c6f160ff-115d-443c-9395-0d8df008ad80,552.0
1714,c6f45487-49fa-4291-94f3-544be13cb9ca,929.0
1715,c759105c-2a255-87c9-08195-f7d96ea30d,500.0
1716,c7a7728c-cc8cd-a9a9-c1fe9-a05ca199b6,503.51
1717,c7aa96ac-eeead-f0e8-fb7ae-ac63f90077,1186.0
1718,c7cd2cd1-3727c-6e9b-eddc6-d15a3ff3a1,8198.0
1719,c7ceffe6-71220-a174-9a35b-5fac939dbc,699.0
1720,c7fed026-017e5-239a-8979d-66e1ca62bd,600.0
1721,c82ae7ea-f1696-cbb7-1c8fb-89042312b2,656.88
1722,c8757c52-0d0bb-1a67-fb320-0175643fe7,576.0
1723,c8844d55-274d1-7b15-01c75-a43040c8eb,5787.0
1724,c88bcd7b-b15a-4e00-a185-9155426b09a2,175.0
1725,c8bb66c0-8eb31-6b61-49581-7bfba6247d,970.0
1726,c8c12d03-e1a1-49cc-ae7b-baae7c8cc33a,5026.93
1727,c8c28453-aa62-4b4a-b319-dff2e1f9e943,2196.19
1728,c8cca740-2b24-491d-8daf-ad06727fbaea,12724.0
1729,c9025b32-c7163-31ef-0fb24-728b75286f,375.0
1730,c9120922-f902-433b-84fe-1bf7c2f8e536,995.0
1731,c9528eeb-5b610-802e-4c03e-6205582a6f,208.0
1732,c985cc4e-958a1-ea50-42dc5-48809f363e,910.0
1733,c986896d-47962-f53d-d9b63-6e13bcb5d5,350.0
1734,c9957127-8d41-4d58-8a43-292d0881faa5,1145.0
1735,c9a57e02-5a6c5-04d5-0fb7b-0f9b16cfb3,1621.0
1736,c9f97b58-a8ae-4f10-9272-6ad8200e36d3,401.0
1737,c9fc89ce-7507c-06ce-ef018-8c5c33feee,3644.0
1738,ca03a818-fd5d-4b4d-9d51-5e039cc3a7af,270.0
1739,ca71a458-b229-4023-9b37-8ff2e663af3f,346.0
1740,ca76f777-748d6-8b8e-c87db-6bc347c809,4171.0
1741,cab04ccc-9a63-4ed3-9539-492494c41bb7,14934.0
1742,cabc2834-0e85-4011-b7f8-e6c0de0966cc,1796.72
1743,cabe43a8-94f9-415d-85f3-bbe1b2823831,999.0
1744,cad47c85-da900-cbe4-aba48-34769a9cf3,650.0
1745,cadb76f5-2f0ad-a78b-6c138-001288b999,3047.0
1746,cb2c7291-76b1-435e-9c77-6755bf13b81c,1705.0
1747,cb4d14a2-9e4bc-5cc6-a6422-4b865d573e,650.0
1748,cb606d1e-81a18-15cb-3e054-b7daabe7a8,750.0
1749,cb91a114-369ea-12c8-ec90a-e79c5fa8f1,2272.55
1750,cbb8f8bb-cc2e3-fe70-2fc07-9fccdde718,1426.0
1751,cbb99ba2-44702-c5bd-c1a87-855b2e87c1,673.86
1752,cbbd759e-e07d3-e203-ff0ff-bd002255f6,1892.0
1753,cbc4e600-a6069-cf7b-fd28e-1561352a10,3739.12
1754,cbdbef12-e857-4607-a8ea-ff20cd775902,1325.0
1755,cbf1ae74-a93c5-d444-38756-c46dde0b42,475.0
1756,cbf23334-d205-4927-a0b9-97f6fac3b467,883.0
1757,cc000664-5e2c7-010d-b7a1a-f3150de85e,3136.51
1758,cc156ef1-f63dd-421b-6a157-0865a9f71f,1445.0
1759,cc1dc3f2-6fa0f-89b0-1c2d4-06dfa56f48,2286.0
1760,cc3b0fd6-0bb8e-5c0c-d7a6d-1661fc8b9f,515.0
1761,cc3c7b72-8896d-0954-f3f2c-b398950692,3636.0
1762,cc61afb8-d3d64-e911-cb3e7-8c51ec0e7c,390.0
1763,cc8b0bd3-1f5c3-5211-a7259-c38f3290d4,2305.5
1764,cca600fd-4788-448b-aefd-36eb191d3276,1042.0
1765,ccaa927a-ede3-4406-b434-2d2e649fd6ed,876.75
1766,ccc0092f-99477-45cf-26c26-198a7d0396,912.45
1767,ccd4258d-f00af-6a3e-1e81b-9406105073,474.0
1768,ccf945cf-cfd5-4194-83ea-915b49e1c9fa,1333.16
1769,ccf94975-d1ca-44dc-bf1e-5be7ac599f42,2393.5
1770,cd143f8a-f9bb-4340-af2a-d55e34d364a7,3987.0
1771,cd164f06-1c63e-f76e-1196e-bbdddfc817,1099.0
1772,cd339352-a9fcf-cf11-cf5b3-9d956614c6,500.0
1773,cd4d0057-cdbf9-b1b6-6aa85-236a8a193e,671.0
1774,cd5c1f1c-63d53-0a6b-3d2da-b68a1a09a9,400.0
1775,cd7ef7d4-b83a1-af0b-b26cc-8fb34cef84,594.0
1776,cda9e2d6-d7a51-b1e6-9b664-d1b90d298a,1011.0
1777,cddbd957-fd63-4e37-bbeb-26d75d9bd1cf,1490.0
1778,ce026211-730ad-8b6c-79445-d8df12cc86,953.0
1779,ce30b14b-c8d39-ea02-d68ba-a8c43f6980,704.0
1780,ce30cb7b-a6fd8-873c-d7872-ff23a9ac95,1981.0
1781,ce4d4906-9337c-b8b7-7bede-755b647776,3425.91
1782,ce8675a2-e4fe-41c1-89cc-35d85b3285d4,1000.0
1783,ce894272-6fa1e-6680-cd43f-7ec297c8a0,1394.95
1784,ce92e42b-5ca7d-2262-438e1-803aeda9ea,650.0
1785,ceed1fd2-63b8e-52a2-5a7ce-b96ad9dab9,850.0
1786,cefe5d6d-5a382-b6d3-0851a-e15f401868,4028.0
1787,cf027373-6e13-4642-a739-d01968159483,5904.0
1788,cf2cd543-abb8-4300-9964-7b1ce2240555,1311.0
1789,cf2f0bc8-078cc-c267-43d7a-5d65350a58,509.0
1790,cf502fd4-421f-40f4-ba8f-331d4a5f93c3,400.0
1791,cf607ba0-eb8d-414c-ad1c-0bea4ea71169,858.0
1792,cf7f9bec-fa6fe-c26d-2df8d-90e90268ad,932.0
1793,cf80ef13-9a1bc-9d53-129c9-f96ba19527,925.0
1794,cf83a3c3-98ee8-2bc7-8daef-ed8a5ae5a6,5370.0
1795,cf8fa94c-1cf2-4940-a3ef-a1f9a78e874b,1612.0
1796,cfa4ce76-c1b12-7196-df2ed-7401aa0d61,4899.639999999999
1797,cfa8ead6-4c00-4654-93c4-af8c7ff77c8d,692.0
1798,cfae5d11-b289f-dc3e-4a1fb-d8852d20db,350.0
1799,cfe53ac5-f7d02-be4f-45726-91d5f79f19,1212.0
1800,cfe7e40b-083f-4390-be09-30cd8721cf2c,723.0
1801,d0031fff-74c9-4012-a9d0-f47a88ace9e1,1786.0
1802,d076bd57-c5fd8-1b29-51450-4ef3397c12,1109.0
1803,d0f4c472-a049-48ec-a4bd-86231bd67395,1993.0
1804,d13166f6-13bff-e663-fa082-6ca40f3178,1129.28
1805,d1ac4a3e-13c0-4982-997a-b14efe2b4153,324.0
1806,d1ae78c4-35e73-4634-99abe-50ceab5279,4055.0
1807,d1dc1ade-7cbb0-ce9a-c9871-9ef8f38d09,891.0
1808,d210bb7f-cb1a-4466-b61d-a847b6c3501b,1000.0
1809,d25a0b0b-906d-43d3-9340-a6c655ed1aaf,4295.0
1810,d26c4c85-84368-c349-eb2e9-d403aa6b59,773.52
1811,d27c1d64-d46a-4a01-b22c-1fe9a03eb1e4,348.08
1812,d2af5f7d-b2158-fb09-e35b5-942bc1e38f,692.0
1813,d2b1d7d0-7108a-0c7e-eb968-f57a5b0791,350.0
1814,d2bec3cf-5379-485c-aa46-225c2de2ac97,596.0
1815,d2c8961b-580c5-0c22-89fc7-a8c36bc2dd,1150.0
1816,d2c8e142-cd5d-4f2c-a34a-528336250c43,2517.75
1817,d3334ac4-94991-3de1-e472c-5e9da9c52e,1657.0
1818,d33dfefe-5e80-4fce-82cb-9bec78fe687c,916.0
1819,d348de2b-3759f-7a39-ebaf0-a55888d599,350.0
1820,d36ad974-54df6-50c8-5f186-41cec07adb,1962.71
1821,d382d062-70141-e3b7-297cc-635709f191,4860.88
1822,d384c816-9746-4c91-b98d-49aa99e0e68e,926.5
1823,d39d7e97-bf8f3-9b3e-5bc34-0fd0d72709,920.0
1824,d3a39cef-bc4d-4092-98a5-3f7e85791ba9,582.0
1825,d3b2c01d-216ee-87c8-ba1ec-8c31d510f0,500.0
1826,d3fde65b-698f-4783-a47a-6ee2bc50d8b7,350.0
1827,d3fffdc3-cd338-a6e0-2ce52-48af71c8db,1159.0
1828,d48fb05f-3482-459f-bc5a-21429f91e0a2,1517.0
1829,d4a781ff-2254d-f44b-425f6-8a0541152d,676.0
1830,d4fe0b9f-edb2-44e8-b5b6-2d3da49eb44e,1399.8899999999999
1831,d5083d5e-8d80c-ebc0-28650-63ba2e4beb,5651.0
1832,d5573ea7-11e28-23a8-95fc8-b2debec514,6545.0
1833,d564bd46-f2d32-3c5d-ba75f-479d100be3,2415.0
1834,d56e9cf9-6b9de-4c02-5f594-cee7dcdaed,540.06
1835,d57b1e50-c7217-f2bc-55a37-9a02741b55,976.0
1836,d5de212d-b8f1f-e79d-5a369-40cc548ad5,603.0
1837,d5e22563-0d2c8-f93d-574d0-ced9e36a8f,500.0
1838,d61f403f-2d514-d2f5-680fc-4886570548,865.3
1839,d6585b26-cb6fd-029c-6e1b7-65edf2f42d,5797.0
1840,d69a8065-10523-c5a8-3e196-5270c15629,500.0
1841,d6a6846a-e860-4f12-890c-c43154804a8c,375.0
1842,d6b0b276-b210e-d27b-262d7-d7a923e713,596.0
1843,d6eb62a2-bc975-3d12-43c0b-d34add1c8f,2171.0
1844,d71644f5-e0065-f6d8-f5464-bfe9c9d465,1172.0
1845,d741b855-57ef-4ca0-8904-7732250a0b91,1864.0
1846,d749121b-ae62-4781-a2e0-f34719337871,500.0
1847,d755f6cf-ebcf-4415-8b70-acec46b64c33,6137.0
1848,d777a9c5-47727-e23e-46cab-c402ace35e,44459.04
1849,d7b84b9c-c3a35-b592-34a86-46e6e50a62,759.0
1850,d7c40ed3-68c18-fbe3-5773c-d3f52473dc,505.0
1851,d7c5023e-28751-b36c-b2181-8dd14b0124,929.0
1852,d7eb8e1c-7efa-4d0a-ab2a-31a883aa4fb0,300.0
1853,d7ee8d68-a7668-e9eb-08919-960fa5ddbf,310.0
1854,d7f148bf-aeb9d-c301-2c6bb-aa2346df1f,512.0
1855,d7fc6d54-7af3-49c5-b4c4-96960673da8d,42299.47
1856,d8669bb8-f535-4609-a5d8-ced0e346d6d0,2003.09
1857,d88397f0-0b54-44d4-85db-f08f995cdfc3,2113.52
1858,d8aed557-aa49-4e6c-8f1d-860fa56e633f,500.0
1859,d8d7e0ef-eaf53-dc58-45c74-343281ed9d,24872.45
1860,d9189038-9ceff-e68d-bd28d-28f1f0bc88,624.0
1861,d92035c0-fab62-b65a-164a8-e0b1c66cb5,500.0
1862,d924fdcb-05984-43bb-cfa27-61dcdbd96c,2497.84
1863,d93f8d0a-868a-4298-864a-c992f081e47a,691.0
1864,d9795c50-bb71d-4a6b-5d87f-f35c20f161,7435.0
1865,d97cbec2-f35c3-e711-27c75-cf102cb05a,850.0
1866,d9ae6340-09f6f-88a9-6bd09-f98571f633,1381.43
1867,d9c13a2d-9597-49df-a66c-312460cad0e7,3409.0
1868,d9cb32c7-e9024-9db8-47c47-209af50dda,509.07
1869,d9d5b1e5-b9d0-4adb-b98f-25545814e6c7,681.0
1870,d9fccd94-fb68d-1312-3fce8-813faf82e3,1067.4
1871,da08476e-9ed5-4e1c-b737-18cffb25f556,995.0
1872,da2404af-a0901-f0a6-bd6b4-d5babce3e1,1712.0
1873,da287606-bd4ed-ecfc-b2580-a233233fbf,2304.0
1874,da294351-1ccc-4d58-ae0a-1bef48cf7efe,650.0
1875,da3e1ee7-3305e-1a0b-ce596-48cc428a0f,628.0
1876,da431d42-6305-4f34-a864-c0b8db7cd736,4291.0
1877,da87fb51-64060-020c-3b53a-094deb2c60,3696.0
1878,dab59910-8d8d-4d0c-8388-e8795f231f5f,857.0
1879,dac41cd1-8b20-4378-b816-0fa5eb004c97,5719.5
1880,db02de60-706ae-4e64-a2d43-5ea0f6b733,4125.0
1881,db3d1826-eff3d-58b7-260df-9c02435f6f,1212.0
1882,db42f72f-79b91-7a0b-3d3fa-a301815bdd,18791.0
1883,db793961-f721-40b9-9b3d-2bc67f1a3905,2789.0
1884,db93ca6f-e2c9-4810-afb5-208b51900f71,452.0
1885,dba36771-8b85-4e76-b3ec-cfabd83612a4,532.17
1886,dbb7ba4e-4604-4a2f-8983-e577aa694c86,654.0
1887,dbe9823f-b2e5-445a-9ce2-e5fd42a190c1,2124.0
1888,dbfdc13c-41d39-97d0-00be4-d61fb92cbe,2372.0
1889,dc1aae1a-9ce3-4b06-a3d7-5515f3df545a,5859.95
1890,dc3170e2-67777-2abd-51107-6d6c11a768,7211.76
1891,dc406c9a-1a95-4865-99b1-093b76caa672,1806.5
1892,dcab3619-2e445-c003-90036-4a03554f86,5130.0
1893,dcb295ae-e86c-4221-a240-6aaa52869550,1180.0
1894,dcca36f2-4a8be-30f0-bcd4d-f7f51a2502,501.0
1895,dce577da-0947-4f9c-92dc-1bfff16f1cfa,4506.25
1896,dcf2911f-ae5fa-23b7-3d7d4-1f652c0875,3034.0
1897,dd0cf1fa-3f74-4e6c-9377-23f1512523fa,475.6
1898,dd262e3b-04f8-4f9f-8d03-14b78c29d774,588.0
1899,dd3b6d99-cdf44-c891-1483d-cabb9e3b6a,1220.1399999999999
1900,dd48204e-4018a-c4e0-0d884-aafd979843,1994.0
1901,dd6b49e5-e67b9-593c-24c9b-72952d3f5c,650.0
1902,dd75329d-c07f9-4348-65827-2ec3f01349,624.71
1903,dda2cdec-f40a-4012-bc2c-2851493839fc,11383.3
1904,ddbad4da-9857-4359-a2b6-0d4a3e8f81d5,1775.0
1905,ddc8359e-c412d-865c-0ad53-fa467a3fa5,1168.0
1906,dddeb885-5934-4f79-89f6-75fd5dd9e7ec,4477.0
1907,ddef4550-5816-4ebf-8258-c8910a48009d,530.0
1908,ddef99df-4d3dd-2268-88d99-81d1c9e1bc,8182.0
1909,de0db5da-2b8fe-8533-35dc2-748d370c39,2024.0
1910,de3c115e-44583-00b6-28c50-2be1a6d04a,2618.0
1911,de4e864e-684e-458e-8cef-e6c6d20f03c8,614.0
1912,de552f78-d693-4c57-a920-ff9dbccd44af,1404.1399999999999
1913,de95798b-f4912-9a59-dacc6-5cfd335f06,3877.0
1914,def97e76-9be7-429b-8bac-6f33674f3b4e,250.0
1915,defb1a52-94d6b-293c-6a87f-e5c3bbbc10,7420.0
1916,df535f5a-1336d-70d7-be0dd-b1efa42b32,21275.76
1917,df53b6cf-cf939-2a49-ad678-4e29d62cd6,500.0
1918,df761cf4-a8e7-42d2-9be4-83507feadb74,272.0
1919,df94fcff-ea92-4eb6-92e6-28e1fb201b3b,978.0
1920,dfa9e463-53eb-46e9-ad7e-b28a3064cb03,371.0
1921,dfc173b6-068f0-adc8-a518d-726860c064,500.0
1922,dffafce9-7e363-63ba-f5531-0ce2502746,3371.22
1923,e0309881-66e4-40d7-a486-cdfe653acaa8,875.0
1924,e04d21e9-5323d-24d8-b84ac-028078f496,1064.0
1925,e06a0411-ae9e1-17aa-ac355-286b754fb9,2651.0
1926,e0865528-3e8a-4a86-afe8-baaa02567336,1180.0
1927,e0b77f58-58d8c-3028-5e2c4-8e2c160e91,2641.76
1928,e13f6f1e-f2ed-4d5e-8db7-66819e9fe3bc,1005.0
1929,e1540fa0-5e7c9-71d4-88291-eb3ae64b6d,9423.0
1930,e16e2677-aab9-45c7-bcdc-d11b5e4dc7fb,1099.0
1931,e1addccb-a2de3-9fcd-f01bc-d9d2e25060,350.0
1932,e1b78a1a-7f5e-4add-9aa9-d9159ba99940,623.91
1933,e1c37e5e-6de70-05ca-00c6f-c6d81e3f07,500.0
1934,e1d01f34-2ec54-9266-18760-6f9a411a06,502.0
1935,e1d47186-554cc-fdec-c1679-fafffac7da,678.0
1936,e1d73820-8b8a4-4825-b356f-fe9f7e4f6a,790.5
1937,e1e2dc70-b742-429c-8af9-632e21fadae4,299.84
1938,e1fdc1f2-d849-4b31-a1e1-35194efbd3e2,551.45
1939,e1fef5a6-74726-57cc-e6c0d-ecfef7c477,633.0
1940,e218a818-1e87-41df-ae8a-e2514f0ea5d6,928.0
1941,e23b4471-b7c6-4292-8068-45b329add421,591.1
1942,e2509b78-8ef7-4729-9975-0a1ba6b21082,2309.0
1943,e25e0394-d067f-a899-b7d84-6ee0ddc1fc,350.0
1944,e2602717-9c60-4c53-b4c8-cde67fb8cce9,2378.0
1945,e277ddd5-d192-4ac8-adb5-6b5bd4ca247d,505.0
1946,e28d4cdd-a0114-f827-c1545-5e7eba48ca,1935.0
1947,e295fe4b-51b9c-746b-bb6f2-1e29ca0134,544.0
1948,e2c6d8d9-4a142-20ab-52190-3cc7072408,810.0
1949,e2f8dbed-76f2-4cf5-b361-c25e805e6753,2089.0
1950,e31eb6e2-f529-4e31-8de2-0d714d6fb545,5551.0
1951,e34b5634-2b8e4-9c68-09c0c-87c10bcb3d,684.0
1952,e35bb925-eb18e-f1b5-82500-9ea8f88ecd,1579.02
1953,e36eadfa-b098d-b355-20731-6daca022c0,3542.0
1954,e388f53d-76b23-57dc-7a5ec-25d2e832d0,1182.0
1955,e3dbc27b-feeb7-1fdf-3ce13-67f128a483,2876.0
1956,e435de27-45173-41bc-627a3-cd416d591f,1565.0
1957,e461eeb6-ebad5-fd7b-bf997-08ac41660b,1682.4299999999998
1958,e469160e-d4f6-4528-8b25-34b2dd5023e9,930.0
1959,e49736d2-50090-a6d9-a790a-2813f803a8,1640.72
1960,e4ac7558-cc8f8-7d42-adbff-d70b3a4a44,8581.0
1961,e4b14469-78a2-4eec-9497-69c82160917b,3573.0
1962,e4d298ab-31b6-4993-a3df-86168ba7cf43,1185.0
1963,e4d66fea-8ef9-44cd-bb56-5947dcae04d7,500.0
1964,e4ff2e33-6ddc-4914-b2f0-53a7c3109766,773.72
1965,e5293923-6812f-340c-8f75a-1eed9e74bc,1529.0
1966,e580017a-0b0e-47a1-a3ba-35951db2f104,576.0
1967,e5be398b-c0bc-4f94-a269-0850a782dd91,2438.89
1968,e5e34197-77d2f-968d-74dcd-b8e13e1290,2617.75
1969,e5e8caff-da27-4ace-a09f-c51e34edef83,500.0
1970,e60e46a3-0f30d-b84e-3d01f-f3e9ede1e0,1883.59
1971,e616cf33-01e26-e4a6-cb63d-79a6236f32,3202.0
1972,e61810bb-aa1ef-1c5b-de749-d6f966b500,503.0
1973,e6220bff-33e45-f51f-6c703-b8fd20fb29,550.0
1974,e66e7b21-6f72-42dd-9387-bf5085502b8e,3208.89
1975,e6cbaf09-3db4d-c7ad-6a915-43bfa70577,353.0
1976,e702e25d-3324-44b4-98f4-978bd10835da,596.0
1977,e725f2fd-aa7bb-258e-2b8a2-f944ec457a,869.0
1978,e73a088a-e8b63-49e9-31856-f7f2cc85d7,5324.14
1979,e75df367-7e7b3-69db-c6ef2-3f74ea5db2,5073.5
1980,e764b2bb-7a07-4b65-8ff9-7f94b747afc8,10062.0
1981,e7e801b1-042e-464d-aaff-0c966f2cf12f,1200.0
1982,e81697d4-49826-a24a-9790e-4f4d7f479a,550.0
1983,e81c1abd-e9c9-48ed-9940-e14fa7b42c54,2256.0
1984,e85f1788-d8a7c-a4cb-4543a-9808936de8,930.0
1985,e87ba745-a9abd-f131-e05c7-041278e78c,350.0
1986,e8a8c010-2a63-4fc4-ba40-159a15d4f23d,6768.0
1987,e8ae907d-a5e8d-e9ab-425a7-5da152a8da,739.0
1988,e8ba3609-bb31-4734-91f1-3c9b08ca81cd,690.0
1989,e8cd4ba7-00119-a63d-5daeb-48121f2e08,1582.0
1990,e8e723f5-ced8-4746-ac7e-4d71e5182e6b,4825.0
1991,e900f840-0b39c-8ef4-bf305-235af315ac,6477.0
1992,e91c57b8-bd37-4090-a5da-4ca252b82201,500.0
1993,e9297b20-9dbf-4f0e-8641-fe3b61101d89,350.0
1994,e9910a42-a5c4a-8d65-8de51-1aa4ed1c9c,8879.0
1995,e993888f-cc58-4201-8379-eba272399478,15936.0
1996,e9d179aa-4ed1f-6d63-2871e-0c28147cfb,350.0
1997,e9d80217-04afa-a052-e1915-024c56331e,5608.0
1998,e9eed03c-f9f5-432f-8b50-65c6204eee38,610.0
1999,e9f5cee8-8c16-4cbc-965f-00cc6ea87328,2490.0
2000,ea3a1dd8-eed06-a9cd-c4502-713439ccb1,882.0
2001,ea47e436-3b97-4c37-ba37-814d7023f349,1496.9
2002,ea648f2b-2156d-2d54-a377a-c7fe2c4c50,528.0
2003,ea664dba-4fb86-bd7c-a7632-2c0e8d20f1,500.0
2004,eacf7e6f-d035-4079-b6e2-9ce7ab869c53,400.0
2005,ead0c2d2-f7bf-4d72-92d1-a7e4604817dd,700.0
2006,eaf9b496-dbd51-a5a0-d19d1-40380d427b,3080.0
2007,eb3df31c-2575-4e6a-a7e7-48129582968d,545.0
2008,eb495d2f-8b2b-489f-8e8c-e893e98de60a,2337.0
2009,eb72b880-8db7-44e7-80f9-b34089360e10,775.0
2010,eb794e5c-48139-b50e-24785-aedb446802,7788.0
2011,eb860e37-417c-432f-8a5a-a3c899bffd07,1111.0
2012,eb92ac22-9eda8-f425-fcc05-cfd18e51aa,1868.0
2013,eb97d2ee-f68f7-d39a-f53de-be16c54a1e,1815.0
2014,ebf2caaf-e1778-0008-f2653-a6ad04ec36,791.0
2015,ebf38ae9-d4ca-4fcf-93ef-f047d4aebd79,2187.0
2016,ebf8843e-ce9c9-994f-1f389-e3eca5f94c,1015.0
2017,ec87e89d-401d-447a-a8e5-9fea6a30bfbf,23837.0
2018,ecb297e0-387f3-a0d9-8aa69-5c9b78a45e,500.0
2019,ecced144-7b0d-4e09-a70a-9984fe69de3e,1059.75
2020,ed3af580-d0c93-0f8e-4f474-fa1a229268,1907.0
2021,ed59660c-72e6-4684-a5ff-4c60e6c386e7,5558.8
2022,ed5b8838-18a1e-35ac-3b817-c0f3d168f6,1513.03
2023,ed6a704f-d6cdb-7cbd-3e31c-08546f7df1,454.0
2024,ed750f82-42c28-764b-67576-99aec8d97f,835.0
2025,ed9fbe8a-193db-ea51-7767b-fd0baf6a4d,500.0
2026,ee2b1486-f2e9c-b479-a9d7b-717c9033ff,1797.0
2027,ee42000e-db2e-4572-8224-880ec32c3db1,2767.0
2028,ee49f7ee-73a06-de83-b9f46-185bbca781,655.0
2029,ee4a2600-a753-4254-ada6-ca1993593a35,665.0
2030,ee6a6ee4-0e1a-4e0e-8518-f0721cb765bc,2689.0
2031,ee9d8c9f-462a-4409-b98c-ae7d0b370fff,928.28
2032,eece311d-ec72-4fd2-b073-2dab183a9659,4230.0
2033,eee73e8b-25e59-d41e-086a2-c0ae191853,175.0
2034,eef42e88-151a-4499-8b50-49750ecdb89d,1906.0
2035,ef2ad5d2-de8f6-ce4a-ac92c-bfa84b7ab4,1055.0
2036,ef433542-f60cb-1eab-6e861-8ff001b8d0,500.0
2037,ef99ee76-f30b-443a-b029-3cb2183e7a04,568.75
2038,efbf4e7a-d671-4139-914d-eed4966e91d0,1422.0
